SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
532923,RGL         ,B ,Q,106.90,108.40,105.10,105.40,105.15,106.15,232,23448,2514696.00,,INE722H01024,19-Jun-24,,
532924,KOLTEPATIL  ,B ,Q,447.00,449.85,432.55,436.40,436.20,441.00,469,7779,3410583.00,,INE094I01018,19-Jun-24,,
532925,KAUSHAL INFR,B ,Q,711.00,724.10,704.75,720.00,720.00,718.60,27,85,60773.00,,INE234I01028,19-Jun-24,,
532926,JYOTHYLAB   ,A ,Q,447.95,447.95,435.05,438.70,438.70,442.70,2594,40716,17860872.00,,INE668F01031,19-Jun-24,,
532927,ECLERX      ,A ,Q,2409.95,2409.95,2350.05,2382.85,2377.50,2370.50,1213,3829,9078058.00,,INE738I01010,19-Jun-24,,
532928,TRIL        ,T ,Q,800.00,800.00,744.00,762.40,773.00,780.10,853,20168,15525922.00,,INE763I01026,19-Jun-24,,
532929,BRIGADE     ,A ,Q,1372.95,1372.95,1315.25,1319.10,1319.10,1365.35,1313,11507,15344213.00,,INE791I01019,19-Jun-24,,
532930,BGR ENERGY  ,T ,Q,38.63,38.63,38.63,38.63,38.63,39.41,109,18162,701598.00,,INE661I01014,19-Jun-24,,
532931,BURNPUR     ,B ,Q,6.70,6.74,6.25,6.58,6.56,6.56,671,108431,707423.00,,INE817H01014,19-Jun-24,,
532932,MANAKSIA LTD,B ,Q,99.60,101.90,98.60,100.00,100.10,99.50,870,79498,8005945.00,,INE015D01022,19-Jun-24,,
532933,PORWAL AUTO ,X ,Q,80.58,81.70,75.00,76.43,77.39,78.69,218,28128,2190014.00,,INE386I01018,19-Jun-24,,
532934,PPAP        ,B ,Q,201.15,208.00,198.90,204.30,204.30,198.25,86,1898,382913.00,,INE095I01015,19-Jun-24,,
532935,ARIES AGRO  ,B ,Q,272.00,279.65,268.10,269.30,268.30,266.45,813,21592,5903837.00,,INE298I01015,19-Jun-24,,
532937,KUANTUM     ,B ,Q,164.65,165.50,160.00,161.30,161.45,162.50,455,13425,2169252.00,,INE529I01021,19-Jun-24,,
532939,RPOWER      ,A ,Q,31.20,31.92,29.80,30.83,30.83,30.96,25749,9260757,285006101.00,,INE614G01033,19-Jun-24,,
532940,J KUMAR INFR,A ,Q,891.00,893.90,860.55,867.10,869.00,892.50,2818,34405,29966824.00,,INE576I01022,19-Jun-24,,
532941,CORDS CABLE ,B ,Q,248.10,250.55,242.15,244.60,245.00,248.05,798,13114,3210428.00,,INE792I01017,19-Jun-24,,
532942,KNR CONST   ,A ,Q,371.00,375.00,352.50,358.05,359.50,372.35,11523,409834,148323624.00,,INE634I01029,19-Jun-24,,
532944,ONMOBILE    ,B ,Q,74.35,76.00,71.80,72.18,71.85,74.62,994,76550,5645374.00,,INE809I01019,19-Jun-24,,
532945,SEPC        ,B ,Q,21.53,22.74,20.67,21.90,21.90,21.35,4516,2750031,60401981.00,,INE964H01014,19-Jun-24,,
532946,BANG        ,B ,Q,45.90,48.40,45.75,48.40,48.40,47.00,37,3339,155293.00,,INE863I01016,19-Jun-24,,
532947,IRB INFRA   ,A ,Q,66.81,66.94,64.06,64.48,64.48,66.52,53974,8821773,572605374.00,,INE821I01022,19-Jun-24,,
532951,GSS INFOTECH,T ,Q,96.43,97.00,92.50,95.92,95.92,96.52,68,55835,5299338.00,,INE871H01011,19-Jun-24,,
532952,NAHAR CAP   ,B ,Q,289.90,300.00,289.90,292.50,292.00,294.25,195,10825,3201966.00,,INE049I01012,19-Jun-24,,
532953,V GUARD IND ,A ,Q,414.00,415.60,408.05,410.20,410.20,413.30,706,11274,4628775.00,,INE951I01027,19-Jun-24,,
532955,RECLTD      ,A ,Q,530.00,530.00,513.10,515.55,515.55,527.70,6479,341599,177360718.00,,INE020B01018,19-Jun-24,,
532957,GOKAK TEXTI ,XT,Q,171.95,171.95,169.05,169.05,169.05,172.50,15,1038,177688.00,,INE642I01014,19-Jun-24,,
532960,DHANI       ,A ,Q,49.70,49.70,47.83,48.15,48.15,49.70,2417,351819,17116386.00,,INE274G01010,19-Jun-24,,
532966,TITAGARH    ,A ,Q,1508.75,1520.00,1425.10,1486.20,1486.20,1495.20,8419,108007,160540240.00,,INE615H01020,19-Jun-24,,
532967,KIRI DYES   ,A ,Q,345.20,354.75,339.65,345.10,345.10,344.45,1304,19705,6821901.00,,INE415I01015,19-Jun-24,,
532974,ABML        ,B ,Q,168.00,169.70,162.10,165.10,165.25,166.80,913,23457,3869635.00,,INE865C01022,19-Jun-24,,
532975,TELOGICA    ,Z ,Q,20.57,20.57,20.57,20.57,20.57,20.98,24,10272,211295.00,,INE778I01024,19-Jun-24,,
532976,JAIBALA IND ,T ,Q,904.00,920.00,879.00,880.05,880.00,891.75,119,2280,2035766.00,,INE091G01018,19-Jun-24,,
532977,BAJAJ AUTO  ,A ,Q,9925.00,9944.55,9671.10,9687.75,9687.75,9917.35,1803,5360,52468832.00,,INE917I01010,19-Jun-24,,
532978,BAJAJ FINSE ,A ,Q,1599.00,1599.00,1582.25,1594.70,1594.70,1598.80,5198,49573,78859598.00,,INE918I01026,19-Jun-24,,
532980,GOKUL REFOIL,T ,Q,43.28,43.28,43.28,43.28,43.28,42.44,64,81980,3548094.00,,INE020J01029,19-Jun-24,,
532983,RPG LIFESCI ,B ,Q,1551.35,1579.20,1513.60,1551.95,1551.90,1547.10,311,2826,4332955.00,,INE105J01010,19-Jun-24,,
532985,SENSEX1     ,A ,Q,83.00,83.50,82.10,83.38,83.50,82.85,64,2858,236848.00,,INF174KA1JD7,19-Jun-24,,
532986,NIRAJ CEMENT,B ,Q,49.56,49.56,47.76,48.16,48.38,49.46,240,16636,805916.00,,INE368I01016,19-Jun-24,,
532987,RANE BRAKE  ,B ,Q,974.65,989.00,955.95,966.00,965.65,966.50,957,10895,10544893.00,,INE244J01017,19-Jun-24,,
532988,RANE ENGVL  ,B ,Q,420.00,422.75,409.45,415.75,416.60,416.15,274,3265,1358955.00,,INE222J01013,19-Jun-24,,
532992,CHL LTD     ,X ,Q,34.10,35.89,34.00,34.51,34.50,34.28,28,4366,150860.00,,INE790D01020,19-Jun-24,,
532993,SEJAL       ,T ,Q,316.85,328.80,314.10,321.95,321.95,314.75,6,52,16644.00,,INE955I01044,19-Jun-24,,
532994,ARCHIDPLY IN,T ,Q,106.10,106.30,106.10,106.30,106.30,108.25,44,19359,2056524.00,,INE877I01016,19-Jun-24,,
532998,LEHIL       ,B ,Q,61.90,63.30,61.49,62.80,62.80,61.90,119,6251,390111.00,,INE947I01017,19-Jun-24,,
533001,SOMI CONVEY ,B ,Q,146.00,148.65,142.80,146.80,142.80,142.55,22,546,80268.00,,INE323J01019,19-Jun-24,,
533007,LGB FORGE   ,B ,Q,10.40,10.45,10.21,10.28,10.28,10.22,211,41983,432839.00,,INE201J01017,19-Jun-24,,
533012,LANDMRK PRO ,B ,Q,8.80,10.01,8.80,9.68,9.80,9.60,75,11236,106455.00,,INE197J01017,19-Jun-24,,
533014,SICAGEN IND ,X ,Q,61.00,61.00,58.55,59.00,59.00,59.68,117,17052,1012974.00,,INE176J01011,19-Jun-24,,
533018,SIMPLEX MIL ,XT,Q,4148.95,4148.95,4148.95,4148.95,4148.95,3966.50,1,1,4148.00,,INE457H01027,19-Jun-24,,
533019,SIMPLEX PAP ,XT,Q,1662.60,1830.00,1662.60,1799.50,1800.00,1750.05,4,12,21487.00,,INE456H01029,19-Jun-24,,
533022,20 MICRONS  ,B ,Q,191.65,191.95,182.00,185.30,186.00,190.45,1076,41597,7777079.00,,INE144J01027,19-Jun-24,,
533023,ZFCVINDIA   ,A ,Q,17035.80,17200.00,15799.95,16216.55,16216.55,17203.90,2046,13320,215607063.00,,INE342J01019,19-Jun-24,,
533029,ALKALI      ,B ,Q,121.80,121.90,118.85,119.90,120.00,120.00,89,1467,175894.00,,INE773I01017,19-Jun-24,,
533033,ISGEC       ,A ,Q,1282.00,1285.80,1225.95,1256.55,1260.20,1281.05,1893,10576,13224476.00,,INE858B01029,19-Jun-24,,
533047,INDIAN MET  ,B ,Q,770.50,817.15,761.25,806.75,805.30,768.05,1467,23667,18734888.00,,INE919H01018,19-Jun-24,,
533048,TPHQ        ,B ,Q,1.20,1.20,1.15,1.18,1.17,1.18,434,1344213,1568772.00,,INE065J01024,19-Jun-24,,
533056,VEDAVAAG    ,X ,Q,51.21,52.65,50.30,50.44,50.38,51.29,229,43244,2193999.00,,INE359B01010,19-Jun-24,,
533078,MANJEERA    ,XT,Q,41.90,43.89,41.90,43.89,43.89,41.90,2,100,4339.00,,INE320D01018,19-Jun-24,,
533080,MOLDTKPACK  ,A ,Q,795.75,808.40,790.60,792.20,793.30,798.95,548,5325,4238060.00,,INE893J01029,19-Jun-24,,
533088,MAH HOLIDAY ,A ,Q,435.00,439.70,427.95,435.10,435.00,434.90,666,12348,5368087.00,,INE998I01010,19-Jun-24,,
533090,EXCEL       ,T ,Q,0.81,0.81,0.81,0.81,0.81,0.82,492,570162,461831.00,,INE688J01023,19-Jun-24,,
533093,RAJ OIL     ,T ,Q,54.40,55.42,53.65,54.10,54.10,55.55,38,2508,136538.00,,INE294G01026,19-Jun-24,,
533095,BENGLA& ASM ,B ,Q,8598.00,8680.00,8500.00,8544.90,8500.00,8598.55,133,1382,11878547.00,,INE083K01017,19-Jun-24,,
533096,ADANI POWER ,A ,Q,749.15,750.00,720.00,738.00,738.00,747.80,23382,343289,250814962.00,,INE814H01011,19-Jun-24,,
533098,NHPC        ,A ,Q,101.85,102.25,99.05,100.05,100.05,101.70,35310,4425926,444086545.00,,INE848E01016,19-Jun-24,,
533101,SURYAMBA SP ,X ,Q,159.95,159.95,151.00,151.45,151.10,152.15,18,325,49231.00,,INE360J01011,19-Jun-24,,
533104,GLOBUS SPR  ,A ,Q,780.10,790.20,770.45,773.15,774.00,784.65,1801,15398,11977355.00,,INE615I01010,19-Jun-24,,
533106,OIL INDIA   ,A ,Q,692.05,702.00,672.00,696.05,696.05,690.80,11960,235173,161852370.00,,INE274J01014,19-Jun-24,,
533108,BHILWRA TEC ,X ,Q,54.50,58.80,52.20,53.40,53.40,54.42,365,73534,4115935.00,,INE274K01012,19-Jun-24,,
533110,SH PRECOTED ,XT,Q,13.30,14.64,13.30,13.75,13.75,13.98,10,576,8384.00,,INE318K01025,19-Jun-24,,
533121,EXPLEOSOL   ,B ,Q,1261.00,1268.15,1245.10,1253.85,1250.75,1260.05,199,26506,33209837.00,,INE201K01015,19-Jun-24,,
533122,RTNPOWER    ,T ,Q,19.05,19.10,18.04,18.08,18.08,18.98,27253,10979487,200793308.00,,INE399K01017,19-Jun-24,,
533137,DEN NETWORK ,B ,Q,53.51,57.45,52.51,56.45,56.45,53.56,4032,482488,27081259.00,,INE947J01015,19-Jun-24,,
533138,ASTEC LIFE  ,B ,Q,1306.00,1324.00,1272.00,1290.35,1293.80,1279.35,618,4621,6016744.00,,INE563J01010,19-Jun-24,,
533146,DLINK IND   ,B ,Q,450.00,450.55,434.35,442.45,442.45,446.25,2201,33708,14893787.00,,INE250K01012,19-Jun-24,,
533148,JSW ENERGY  ,A ,Q,711.25,713.15,680.50,698.10,698.10,707.35,13176,261215,181060834.00,,INE121E01018,19-Jun-24,,
533149,YUNIKM      ,XT,Q,11.70,12.34,11.70,12.00,12.00,11.76,185,5657,68312.00,,INE143K01019,19-Jun-24,,
533150,GODREJ PROP ,A ,Q,3112.95,3112.95,2985.00,3002.15,3004.00,3087.80,2270,16316,49087046.00,,INE484J01027,19-Jun-24,,
533151,D B CORP    ,B ,Q,311.05,321.95,309.45,313.65,313.55,318.05,1250,31087,9736523.00,,INE950I01011,19-Jun-24,,
533152,MBLINFRA    ,B ,Q,53.53,53.53,50.10,50.47,50.90,52.48,236,20555,1047011.00,,INE912H01013,19-Jun-24,,
533155,JUBL FOOD   ,A ,Q,552.60,552.60,541.50,544.05,544.05,550.65,1925,54878,30034481.00,,INE797F01020,19-Jun-24,,
533156,VASCON ENG  ,B ,Q,76.38,77.09,72.97,73.40,73.30,75.33,1945,254057,19094899.00,,INE893I01013,19-Jun-24,,
533158,THANGAMAYIL ,B ,Q,1423.50,1425.00,1357.00,1367.45,1380.00,1398.10,453,7475,10448485.00,,INE085J01014,19-Jun-24,,
533160,DBREALTY    ,A ,Q,198.55,199.90,192.00,192.55,192.55,198.20,1499,95943,18643190.00,,INE879I01012,19-Jun-24,,
533161,EMMBI       ,B ,Q,103.70,104.20,102.30,103.13,103.22,104.22,160,3809,392997.00,,INE753K01015,19-Jun-24,,
533162,HATHWAY CAB ,B ,Q,22.94,23.16,22.23,22.71,22.82,22.57,3248,1218469,27690472.00,,INE982F01036,19-Jun-24,,
533164,TEXMO PIPES ,B ,Q,78.50,78.86,76.85,77.20,77.21,77.91,343,9867,764114.00,,INE141K01013,19-Jun-24,,
533166,SUNDARAMMUL ,B ,Q,3.07,3.39,3.00,3.22,3.22,3.02,2487,2642443,8436985.00,,INE108E01023,19-Jun-24,,
533168,ROSSELL IND ,B ,Q,502.25,509.25,477.35,480.25,484.00,500.25,551,12027,5917402.00,,INE847C01020,19-Jun-24,,
533169,MAN INFRA   ,A ,Q,200.40,201.10,195.10,195.80,195.60,198.90,561,23924,4710212.00,,INE949H01023,19-Jun-24,,
533170,TAMBOLIIN   ,X ,Q,124.10,125.50,120.00,121.10,121.00,127.00,75,12969,1590942.00,,INE864J01012,19-Jun-24,,
533177,IL&FS TRANS ,Z ,Q,5.17,5.20,5.17,5.20,5.20,4.96,71,65124,338464.00,,INE975G01012,19-Jun-24,,
533179,PERSISTENT  ,A ,Q,3878.95,3893.00,3765.20,3839.90,3825.30,3848.65,4693,20269,77574779.00,,INE262H01021,19-Jun-24,,
533181,INTRASOFT   ,B ,Q,124.10,127.10,121.45,123.95,124.00,122.50,253,9464,1172952.00,,INE566K01011,19-Jun-24,,
533189,GOENKA DIAM ,Z ,Q,0.91,0.91,0.87,0.89,0.90,0.89,76,65934,58418.00,,INE516K01024,19-Jun-24,,
533192,KCP SUGAR IN,B ,Q,44.35,48.34,42.30,46.81,46.81,43.24,1981,344408,16201790.00,,INE790B01024,19-Jun-24,,
533193,KIRLOSKAR EL,B ,Q,200.10,206.00,188.75,201.95,202.80,196.10,1298,93372,18459156.00,,INE134B01017,19-Jun-24,,
533202,SATCH       ,XT,Q,4.16,4.16,4.08,4.08,4.08,4.08,68,97286,402172.00,,INE639K01016,19-Jun-24,,
533203,TARAPUR TRA ,T ,Q,14.88,14.88,14.88,14.88,14.88,14.18,32,12633,187979.00,,INE747K01017,19-Jun-24,,
533206,SJVN        ,A ,Q,133.80,134.20,130.35,131.90,131.90,134.15,11949,1285450,170296667.00,,INE002L01015,19-Jun-24,,
533208,EMAMI PAPER ,B ,Q,123.00,124.00,119.95,121.05,120.70,123.20,581,15481,1890528.00,,INE830C01026,19-Jun-24,,
533210,KRITI NUTRI ,B ,Q,115.15,115.65,111.30,111.80,111.30,113.20,273,6068,690841.00,,INE798K01010,19-Jun-24,,
533212,GKB OPHTHA  ,X ,Q,95.50,96.00,93.15,95.71,95.71,93.20,81,3602,342865.00,,INE265D01015,19-Jun-24,,
533217,HMVL        ,B ,Q,103.41,107.50,102.66,104.33,104.04,102.82,523,18538,1950230.00,,INE871K01015,19-Jun-24,,
533218,EMAMIREAL   ,B ,Q,109.85,111.95,107.05,110.30,110.30,107.80,288,6884,761482.00,,INE778K01012,19-Jun-24,,
533227,ASIAN HTL E ,B ,Q,144.40,144.40,141.90,142.00,141.90,143.50,74,1263,180259.00,,INE926K01017,19-Jun-24,,
533229,BAJAJCON    ,A ,Q,268.00,269.50,259.00,260.15,260.85,266.55,1490,45778,12033514.00,,INE933K01021,19-Jun-24,,
533230,HDFCGOLD    ,E ,Q,62.69,62.74,62.32,62.66,62.72,62.40,469,57457,3593346.00,,INF179KC1981,19-Jun-24,,
533239,PRAKASHSTL  ,T ,Q,9.00,9.00,8.90,8.90,8.90,9.00,147,96969,872066.00,,INE696K01024,19-Jun-24,,
533244,GOLDIETF    ,E ,Q,62.41,62.77,62.13,62.55,62.47,62.34,728,63571,3971063.00,,INF109KC1NT3,19-Jun-24,,
533248,GPPL        ,A ,Q,203.35,203.55,197.20,199.90,199.85,202.25,2178,142386,28403249.00,,INE517F01014,19-Jun-24,,
533252,WELSPUN INV ,B ,Q,785.00,799.00,767.25,776.20,776.20,777.70,14,130,102580.00,,INE389K01018,19-Jun-24,,
533259,SASTASUNDR  ,B ,Q,346.70,352.10,341.50,344.10,344.10,344.75,588,7046,2443980.00,,INE019J01013,19-Jun-24,,
533260,CAREERP     ,B ,Q,384.00,393.70,384.00,391.40,390.60,375.40,241,3905,1521426.00,,INE521J01018,19-Jun-24,,
533261,EROS MEDIA  ,B ,Q,20.00,20.59,20.00,20.12,20.17,20.05,137,17936,362843.00,,INE416L01017,19-Jun-24,,
533262,RAMKY INFRA ,B ,Q,511.35,536.35,505.20,530.00,529.10,511.35,1448,26691,14016785.00,,INE874I01013,19-Jun-24,,
533263,GREENPOWER  ,B ,Q,20.88,21.00,20.40,20.45,20.48,20.83,4428,1139877,23483191.00,,INE999K01014,19-Jun-24,,
533267,CANTABIL    ,B ,Q,243.00,245.00,235.05,237.75,237.30,243.85,350,8583,2059800.00,,INE068L01024,19-Jun-24,,
533268,SEATV       ,XT,Q,8.22,8.63,8.06,8.10,8.10,8.22,68,19152,161829.00,,INE351L01016,19-Jun-24,,
533269,VATECH WABA ,A ,Q,1144.00,1174.95,1120.05,1144.35,1158.65,1130.05,6831,105614,121657149.00,,INE956G01038,19-Jun-24,,
533270,BEDMUTHA IN ,B ,Q,235.05,249.40,235.05,249.00,249.00,246.85,40,214,53061.00,,INE844K01012,19-Jun-24,,
533271,ASHOKA      ,A ,Q,229.15,229.80,220.00,222.20,222.20,228.35,5728,300639,67040458.00,,INE442H01029,19-Jun-24,,
533272,JWL         ,A ,Q,695.95,695.95,657.65,674.95,674.95,689.95,3810,77389,52341530.00,,INE209L01016,19-Jun-24,,
533273,OBEROI REAL ,A ,Q,1914.25,1920.15,1848.75,1862.30,1862.30,1912.70,2385,18558,34663225.00,,INE093I01010,19-Jun-24,,
533274,PRESTIGE    ,A ,Q,1930.95,1930.95,1836.35,1867.20,1875.80,1935.15,7276,58780,110071134.00,,INE811K01011,19-Jun-24,,
533275,SHAH        ,B ,Q,4.11,4.45,3.95,4.11,4.11,4.14,1210,545661,2270443.00,,INE482J01021,19-Jun-24,,
533278,COAL INDIA  ,A ,Q,491.75,491.75,476.50,478.20,478.20,488.85,9618,521740,251356184.00,,INE522F01014,19-Jun-24,,
533282,GRAVITA     ,A ,Q,1287.85,1450.35,1251.25,1413.55,1413.55,1287.85,9442,141679,196897864.00,,INE024L01027,19-Jun-24,,
533284,RPP INFRA   ,T ,Q,123.50,124.00,121.60,123.00,124.00,124.20,79,9850,1207694.00,,INE324L01013,19-Jun-24,,
533285,RDB REALTY  ,XT,Q,150.05,154.55,148.15,150.40,150.00,153.90,105,5577,835117.00,,INE245L01010,19-Jun-24,,
533286,MOIL LTD    ,A ,Q,521.50,523.90,505.45,507.70,507.70,520.50,5624,173592,89138611.00,,INE490G01020,19-Jun-24,,
533287,ZEE LEARN   ,T ,Q,7.98,7.98,7.98,7.98,7.98,7.83,97,293512,2342225.00,,INE565L01011,19-Jun-24,,
533289,KESAR TERMI ,XT,Q,106.50,108.99,106.31,107.22,107.22,111.90,100,7359,787920.00,,INE096L01025,19-Jun-24,,
533292,A2ZINFRA    ,T ,Q,21.10,21.10,20.05,20.27,20.15,21.05,149,62341,1283126.00,,INE619I01012,19-Jun-24,,
533293,KIRLOIL ENG ,A ,Q,1331.65,1347.60,1282.40,1321.10,1325.65,1322.30,2968,24538,32060168.00,,INE146L01010,19-Jun-24,,
533294,RAVI KUMAR  ,B ,Q,28.47,28.77,27.00,28.77,28.77,27.40,301,72245,2067291.00,,INE722J01012,19-Jun-24,,
533295,PUNJABNSIND ,B ,Q,61.61,62.50,60.50,61.14,61.11,61.55,1846,268605,16513725.00,,INE608A01012,19-Jun-24,,
533296,FMNL        ,B ,Q,6.80,7.11,6.79,6.86,6.80,6.98,61,10436,71453.00,,INE360L01017,19-Jun-24,,
533298,SURANASOL   ,T ,Q,39.99,40.00,38.12,38.78,39.00,39.65,516,68223,2661993.00,,INE272L01022,19-Jun-24,,
533301,SHEKHAWATI  ,T ,Q,4.04,4.04,4.04,4.04,4.04,4.12,48,28067,113390.00,,INE268L01020,19-Jun-24,,
533302,KALYANI INV ,B ,Q,4668.00,4720.00,4561.30,4606.85,4612.00,4619.90,607,2492,11628368.00,,INE029L01018,19-Jun-24,,
533303,BF INVEST   ,B ,Q,615.00,618.55,603.90,609.15,608.00,611.10,481,4845,2965687.00,,INE878K01010,19-Jun-24,,
533306,SUMMIT SECU ,B ,Q,1548.00,1556.95,1521.30,1541.95,1545.20,1546.90,191,1605,2467107.00,,INE519C01017,19-Jun-24,,
533315,INNO INVEST ,X ,Q,30.00,30.00,28.51,28.60,28.98,29.00,46,6993,202109.00,,INE690J01011,19-Jun-24,,
533316,STEL        ,B ,Q,399.00,412.90,399.00,411.75,411.45,394.75,246,4088,1671563.00,,INE577L01016,19-Jun-24,,
533317,OMKAR SPC   ,Z ,Q,7.08,7.08,6.75,6.98,6.99,6.98,10,1824,12624.00,,INE474L01016,19-Jun-24,,
533320,JUBILNT IND ,B ,Q,1659.00,1659.00,1537.75,1591.60,1603.05,1583.90,297,3702,5946748.00,,INE645L01011,19-Jun-24,,
533326,TEXMACO RAIL,A ,Q,215.00,217.00,203.60,207.25,207.25,214.00,9580,466445,96895619.00,,INE621L01012,19-Jun-24,,
533329,IND TERRAIN ,B ,Q,66.55,67.15,65.00,65.26,65.22,66.53,407,13453,881882.00,,INE611L01021,19-Jun-24,,
533333,FINEOTEX  CH,A ,Q,357.05,365.60,354.60,359.45,360.00,356.40,1951,52211,18841079.00,,INE045J01026,19-Jun-24,,
533336,DHUNINV     ,B ,Q,1152.00,1171.55,1134.90,1156.50,1157.00,1155.00,54,279,320730.00,,INE320L01011,19-Jun-24,,
533339,ZEN TECH    ,A ,Q,1223.20,1229.00,1160.00,1177.00,1177.00,1223.15,10414,137313,163039534.00,,INE251B01027,19-Jun-24,,
533343,LOVABLE     ,B ,Q,125.35,126.05,124.15,124.65,124.80,125.40,128,3904,487760.00,,INE597L01014,19-Jun-24,,
533344,PTCFIN SER  ,B ,Q,47.94,52.44,45.14,49.31,49.31,47.83,8517,1428504,70743736.00,,INE560K01014,19-Jun-24,,
533385,MON100      ,E ,Q,162.84,162.88,161.50,162.15,161.80,162.52,1621,97837,15863789.00,,INF247L01AP3,19-Jun-24,,
533398,MUTHOOT FIN ,A ,Q,1769.90,1769.90,1736.65,1739.95,1739.20,1751.65,1017,7603,13336674.00,,INE414G01012,19-Jun-24,,
533407,CIL NOVA    ,X ,Q,30.41,32.79,30.41,32.79,32.79,31.23,20,1977,63505.00,,INE672K01025,19-Jun-24,,
533408,BSLGOLDETF  ,E ,Q,64.63,64.63,63.75,64.10,64.10,63.89,87,29206,1866299.00,,INF209KB18D3,19-Jun-24,,
533427,VMS INDUSTR ,X ,Q,42.75,43.74,41.95,43.28,43.28,41.63,1178,536003,23015974.00,,INE932K01015,19-Jun-24,,
533451,KARMA ENERG ,B ,Q,68.18,68.18,65.00,66.75,66.75,65.49,118,2364,155735.00,,INE725L01011,19-Jun-24,,
533452,DELPHIFX    ,T ,Q,218.25,218.25,218.25,218.25,218.25,207.90,7,553,120692.00,,INE726L01019,19-Jun-24,,
533470,RUSHIL DECOR,B ,Q,324.85,327.05,319.60,322.25,321.30,322.80,214,4878,1576009.00,,INE573K01017,19-Jun-24,,
533477,ENKEI WHEEL ,B ,Q,676.90,684.00,655.05,668.80,660.65,657.95,128,3109,2071397.00,,INE130L01014,19-Jun-24,,
533482,KRIINFRA    ,T ,Q,4.02,4.02,4.02,4.02,4.02,3.95,24,69727,280302.00,,INE524L01026,19-Jun-24,,
533506,INVENTURE   ,B ,Q,2.95,2.99,2.68,2.72,2.72,2.90,2339,2846091,7990131.00,,INE878H01024,19-Jun-24,,
533519,LTF         ,A ,Q,181.70,181.70,174.10,176.15,176.00,179.65,3605,239594,42363461.00,,INE498L01015,19-Jun-24,,
533520,YAARI       ,T ,Q,10.96,10.96,10.40,10.74,10.74,10.58,43,9413,100572.00,,INE126M01010,19-Jun-24,,
533540,TREE HOUSE  ,B ,Q,23.52,24.33,23.52,24.08,24.30,24.00,67,14845,355121.00,,INE040M01013,19-Jun-24,,
533543,BROOKS LABS ,T ,Q,89.45,89.49,85.11,86.44,86.40,87.70,53,7099,620520.00,,INE650L01011,19-Jun-24,,
533552,RUPA & CO   ,B ,Q,271.95,271.95,262.25,262.50,262.65,267.00,333,11062,2938221.00,,INE895B01021,19-Jun-24,,
533553,TD POWER    ,A ,Q,391.00,394.85,374.10,376.60,376.60,389.50,2826,71089,27026936.00,,INE419M01027,19-Jun-24,,
533570,AXISGOLD    ,E ,Q,60.82,61.19,60.81,61.03,60.95,60.89,202,17646,1076233.00,,INF846K01W80,19-Jun-24,,
533573,ALEM PHARMA ,A ,Q,883.25,894.00,858.05,862.40,861.05,867.45,808,5540,4848070.00,,INE901L01018,19-Jun-24,,
533576,VASWANI IND ,T ,Q,33.14,33.15,33.13,33.13,33.13,32.50,22,6297,208675.00,,INE590L01019,19-Jun-24,,
533581,PG ELECTRO  ,A ,Q,3049.95,3294.00,2950.70,3187.40,3180.10,3003.75,2669,20866,65363689.00,,INE457L01011,19-Jun-24,,
533602,LESHAIND    ,X ,Q,3.82,3.92,3.81,3.84,3.83,3.86,389,188247,724996.00,,INE050L01048,19-Jun-24,,
533608,RDB RASAYAN ,X ,Q,148.00,148.00,142.25,142.85,143.50,144.95,91,7403,1067153.00,,INE123M01017,19-Jun-24,,
533629,TIJARIA PPL ,T ,Q,20.24,21.00,20.24,20.24,20.24,21.30,120,63756,1294815.00,,INE440L01017,19-Jun-24,,
533632,ONELIFE CAP ,T ,Q,17.45,17.45,17.45,17.45,17.45,17.80,7,239,4170.00,,INE912L01015,19-Jun-24,,
533638,FLEXITUFF   ,T ,Q,30.50,31.64,30.50,31.40,31.40,31.68,4,156,4814.00,,INE060J01017,19-Jun-24,,
533655,TRIVENITURB ,A ,Q,576.95,604.40,570.20,594.90,594.90,576.70,5922,163404,96840894.00,,INE152M01016,19-Jun-24,,
533676,INDO THAI   ,B ,Q,291.90,292.50,288.00,288.90,292.35,290.05,91,1660,483171.00,,INE337M01013,19-Jun-24,,
533704,ESSAR SHIP  ,B ,Q,51.34,54.03,50.63,54.03,54.03,49.12,1935,899017,48104137.00,,INE122M01019,19-Jun-24,,
533758,APL APOLLO  ,A ,Q,1590.00,1590.55,1562.95,1571.30,1571.30,1577.80,1089,7610,11975735.00,,INE702C01027,19-Jun-24,,
533761,GPT INFRA   ,T ,Q,272.10,275.00,260.05,271.20,264.25,269.20,100,6097,1632830.00,,INE390G01014,19-Jun-24,,
533896,FERVENTSYN  ,X ,Q,16.34,17.32,16.02,17.02,17.00,16.67,37,16183,277246.00,,INE258M01011,19-Jun-24,,
533941,TSIL        ,T ,Q,279.35,279.35,271.00,279.35,279.35,266.05,51,3543,988816.00,,INE480M01011,19-Jun-24,,
533982,TERASOFTWARE,B ,Q,83.07,96.90,77.77,93.29,93.29,81.43,3278,274150,24256401.00,,INE482B01010,19-Jun-24,,
534060,PMCFIN      ,XT,Q,3.87,4.06,3.68,4.04,4.04,3.87,2651,5237538,20751690.00,,INE793G01035,19-Jun-24,,
